id,name,summary,description,course_difficulty,course_price,technologies,course_type,courseMeta,courseInfo
428,Belajar Implementasi CI/CD,Raih aplikasi yang berkualitas tinggi dengan mengimplementasikan CI/CD ke dalam siklus pengembangan aplikasimu.,"CI/CD mampu membuat proses delivery aplikasi menjadi lebih cepat dan efisien. Perusahaan berskala global seperti Amazon, Facebook, Tesla, Adobe, hingga Netflix telah mengimplementasi CI/CD dan mereka berhasil meningkatkan proses bisnis, kebahagiaan pegawai, dan pengalaman pengguna. Kini CI/CD telah menjadi praktik umum yang diterapkan baik oleh startup, nasional, hingga multinasional. Jadi, tingkatkan kemampuan Anda agar mampu memahami dan mempraktikkan CI/CD dengan belajar di kelas ini. CI/CD memungkinkan delivery aplikasi menjadi lebih cepat dan efisien. Praktik CI/CD telah diterapkan oleh banyak perusahaan, baik skala kecil maupun perusahaan besar seperti Amazon. CI/CD merupakan bagian penting dari implementasi DevOps. Sebagai seorang DevOps Engineer, praktik CI/CD adalah kemampuan yang wajib dikuasai. Profesi DevOps Engineer kian dicari oleh industri lantaran makin meningkatnya adopsi DevOps di banyak perusahaan. Target dan Sasaran Siswa Kelas ini ditujukan bagi Developer, IT Operations, atau individu yang ingin memahami seluk-beluk DevOps, terutama dalam hal implementasi praktik CI/CD, sebagai langkah untuk memperbaiki proses pengembangan aplikasi yang selama ini mereka geluti. Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan mampu mengoperasikan komputer dengan baik. Siswa diharapkan sudah memahami dasar-dasar DevOps, mengerti konsep cloud computing, mengetahui cara kerja version system control, dan familier dengan SDLC, dan setidaknya pernah menggunakan layanan-layanan AWS. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa dapat memahami bagaimana cara mengimplementasikan CI/CD sebagai salah satu praktik dalam penerapan DevOps.",Menengah,PAID,"Cloud Computing,Web",Picodiploma,"['30 Jam', '4,87', 'Menengah']","['64 Modul', '2.584 Siswa Terdaftar']"
433,Belajar Membangun Arsitektur Microservices,"Asah dan uji keterampilanmu dalam membangun arsitektur microservices dengan mempraktikkan Container, Container Registry, dan Kubernetes.","Arsitektur microservices merupakan sebuah pendekatan untuk membangun aplikasi sebagai serangkaian atau sekumpulan u201cserviceu201d (berupa layanan, unit, atau komponen) yang dapat dikembangkan, di-deploy, dan dikelola secara independen atau mandiri. Penggunaan arsitektur microservices saat ini semakin luas diadopsi oleh banyak perusahaan di seluruh dunia sebagai langkah untuk memecahkan masalah mereka selama ini saat menggunakan pendekatan monolithic. &nbsp; Arsitektur microservices kian diadopsi oleh banyak perusahaan di seluruh dunia. Perusahaan yang sukses mengadopsi microservices terbukti mendapatkan banyak manfaat dan keuntungan. Microservices dalam banyak kasus mampu memecahkan sejumlah masalah terkait pengembangan aplikasi. Kemampuan mengelola microservices adalah skill yang wajib dimiliki oleh seorang DevOps Engineer. Profesi DevOps Engineer kian dicari oleh industri lantaran makin meningkatnya adopsi DevOps di banyak perusahaan. Target dan Sasaran Siswa Kelas ini ditujukan bagi Developer, IT Operations, atau individu yang ingin memahami seluk-beluk arsitektur microservices. Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan mampu mengoperasikan komputer dengan baik. Siswa diharapkan sudah memahami konsep dan terminologi DevOps, mengetahui cara kerja jaringan komputer, familier dengan sistem operasi Linux, dan menguasai praktik CI/CD. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa mampu membangun aplikasi menggunakan pendekatan arsitektur microservices.",Mahir,PAID,"Cloud Computing,Web",Picodiploma,"['60 Jam', '4,86', 'Mahir']","['94 Modul', '1.438 Siswa Terdaftar']"
443,Machine Learning Operations (MLOps),Pelajari proses pengembangan dan pengoperasian sistem machine learning dalam lingkup produksi dengan menerapkan berbagai prinsip MLOps.,"MLOps merupakan sebuah best practice untuk melakukan standardisasi terhadap proses pengembangan sistem machine learning dan pengoperasiannya di sistem produksi. Pada lingkup industri, standaridisasi terhadap keseluruhan proses ini merupakan kunci utama dalam menghasilkan sistem machine learning yang bersifat reliable, scalable, adaptable, dan maintainable. Selain itu, penerapan MLOps dapat membantu kita dalam mencegah resiko munculnya technical debt dan memastikan akuntabilitas dari sistem yang dibuat. Tingginya kebutuhan akan sistem machine learning yang bersifat reliable, scalable, adaptable, dan maintainable di industri.&nbsp; Prinsip MLOps merupakan bagian penting dalam pengembangan dan pengoperasian sistem machine learning di industri. MLOps dapat membantu kita dalam membuat sistem machine learning yang reliable, scalable, adaptable, dan maintainable. Pemahaman terhadap penerapan prinsip MLOps merupakan kompetensi utama untuk menjadi seorang Machine Learning Engineer yang andal. Kebutuhan karir di bidang Machine Learning sangatlah tinggi karena jumlah praktisi yang masih sedikit sehingga peluangnya masih sangat besar. Target dan Sasaran Siswa Kelas ditujukan bagi Machine Learning Developer ataupun Engineer yang ingin mempelajari tentang teknik pengembangan dan pengoperasian sistem machine learning di industri. Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik. Kelas ini didesain untuk siswa yang sudah memiliki pengetahuan mendalam mengenai machine learning. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa dapat membuat sistem machine learning end-to-end yang bersifat reliable, scalable, adaptable, dan maintainable dengan menerapkan prinsip MLOps.",Mahir,PAID,Machine Learning,Picodiploma,"['45 Jam', '4,50', 'Mahir']","['72 Modul', '2.527 Siswa Terdaftar']"
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,"Saatnya mendesain UI dengan lebih mudah cepat dan mudah dengan menggunakan Jetpack Compose, cara modern untuk membuat layout di Android.","Sudah 10 tahun lebih Android dikenalkan. Sejak saat itu, developer hanya mengenal satu cara untuk membuat UI, yakni dengan XML.. Namun, kini telah muncul cara baru yang lebih modern dan merevolusi cara untuk mendesain aplikasi, yakni Jetpack Compose. Ia adalah framework baru untuk mendesain layout UI yang keren dengan lebih cepat dan mudah, cukup menggunakan bahasa Kotlin saja. Melalui Jetpack Compose, Anda dapat membuat desain dengan pendekatan declarative yang lebih simpel dan kode yang lebih sedikit. Jetpack Compose merupakan masa depan dalam pembuatan UI di Android. Jetpack Compose membuat proses development aplikasi Android menjadi lebih simpel dan cepat. Anda hanya perlu menggunakan bahasa Kotlin untuk membuat aplikasi Android. Mulai dari menuliskan kode logika, hingga mendesain layout. Tren aplikasi modern saat ini menjurus ke penggunaan paradigma deklaratif, karena lebih intuitif dan straight forward. Jetpack Compose mendukung interoperability untuk XML, sehingga Anda bisa menerapkan teknologi baru secara bertahap. Target dan Sasaran Siswa Kelas ini ditujukan bagi Android Developer yang ingin meningkatkan skillnya untuk membuat aplikasi dengan mempelajari modern toolkit untuk mendesain UI. Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik. Kelas ini didesain untuk developer yang familier dengan fundamental aplikasi Android, seperti Activity, Fragment, Intent, dan Navigation. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa dapat membuat aplikasi dengan menerapkan komponen yang sudah dipelajari.",Mahir,PAID,Android,Picodiploma,"['50 Jam', '4,85', 'Mahir']","['80 Modul', '3.492 Siswa Terdaftar']"
480,Belajar Pengembangan Aplikasi Flutter Intermediate,"Tingkatkan pengalaman pengguna dengan mempelajari Advanced Navigation, Media, Localization, Flutter Desktop, Animation, dan Location.","Pernahkah Anda melihat aplikasi-aplikasi keren yang mampu membantu kegiatan sehari-hari? Mulai dari aplikasi pesan antar, mengedit foto, hingga melacak aktivitas olahraga dibangun oleh Flutter Developer dengan berbagai macam fitur untuk memenuhi kebutuhan mereka. Kelas ini menjadi jawaban bagi Anda yang ingin belajar berbagai macam komponen advanced seperti mekanisme routing, pemakaian media, hingga penerapan peta supaya siap terjun ke industri. Komponen yang lebih advance diperlukan untuk memenuhi kebutuhan pengguna yang lebih bervariasi, seperti penggunaan Navigation, Media, dan Maps. Tidak hanya fitur yang bervariasi, kelas ini juga membahas cara membuat tampilan yang lebih menarik dengan memanfaatkan Animation. Kelas ini juga membahas tentang cara menjangkau lebih banyak pengguna dengan membangun aplikasi Flutter Desktop, Localization, dan Accessibility. Fitur Build Variant yang cocok bagi Anda yang ingin membagi satu basis kode menjadi beberapa versi aplikasi. Selain itu, kelas ini membahas tentang cara membangun aplikasi dengan cepat menggunakan Code Generation. Target dan Sasaran Siswa Kelas ini ditujukan bagi Flutter Developer yang ingin meningkatkan skill-nya untuk membuat aplikasi dengan mempelajari berbagai macam komponen advance. Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik. Kelas ini didesain untuk developer yang familier dengan fundamental Flutter, seperti Widget, State Management, dan Common Navigation. Siswa harus belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi. Sebaik apapun materi kelas ini tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa dapat membuat aplikasi Flutter yang memanfaatkan declarative navigation, media, hingga menampilkan peta.",Mahir,PAID,"Android,iOS,Multi Platform",Picodiploma,"['80 Jam', '4,84', 'Mahir']","['93 Modul', '1.076 Siswa Terdaftar']"
555,Belajar Analisis Data dengan Python,"Pelajari berbagai konsep dasar analisis data beserta tahapannya, dilengkapi pembahasan studi kasus menggunakan bahasa pemrograman Python.","Data telah dianggap sebagai sumber daya penting oleh berbagai industri, seperti e-commerce , manufacturing , healthcare , finance , dll. Analisis data merupakan proses pemanfaatan data menjadi insight&nbsp; (wawasan) yang selanjutnya akan digunakan untuk menjawab berbagai tantangan bisnis mulai dari penyelesaian masalah hingga pengambilan keputusan. Kelas ini menjadi jawaban bagi Anda yang ingin menguasai proses analisis data menggunakan bahasa pemrograman Python. Data merupakan sumber daya penting bagi perusahaan/organisasi. Namun, sebelum bisa langsung dimanfaatkan, data perlu diolah melalui proses analisis data terlebih dahulu. Tingginya kebutuhan akan praktiisi data ( data analyst atau data scientist ) di industri. Untuk menjadi seorang praktisi data yang Andal, salah satu keahlian yang harus Anda kuasai ialah analisis data. Kelas ini mengajarkan Anda proses analisis data menggunakan bahasa pemrograman Python, salah satu tool&nbsp; andalan para praktisi data di industri. Selain itu, kelas ini juga menyediakan studi kasus untuk memberikan Anda gambaran proses analisis data di industri. Target dan Sasaran Siswa Kelas ini ditujukan bagi individu yang ingin memahami proses analisis data sebagai salah satu keterampilan untuk menjadi seorang praktisi data yang andal. Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik. Kelas ini didesain untuk siswa yang sudah memiliki pengetahuan dasar tentang bahasa pemrograman Python. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa dapat menjalankan berbagai tahapan dalam analisis data untuk menjawab tantangan bisnis menggunakan bahasa pemrograman Python.",Pemula,PAID,Data,Picodiploma,"['30 Jam', '4,80', 'Pemula']","['61 Modul', '29.607 Siswa Terdaftar']"
565,Belajar Tools Front-End Web Intermediate,"Pelajari tools berstandar industri dengan Sass, Bootstrap, Lit, Axios, dan Firebase dalam membangun aplikasi web yang efisien dan powerful.","Perkembangan teknologi makin pesat, begitu pula dengan aplikasi berbasis website. Banyak tools yang bisa diterapkan untuk mempermudah dan mempercepat pekerjaan developer, terutama dalam pengembangan aplikasi web. Tools tersebut antara lain Sass untuk CSS preprocessor, Bootstrap untuk CSS framework, Lit untuk Web Component, Axios untuk HTTP client, dan Firebase untuk Platform as a Service (PaaS). Dengan mempelajari tools tersebut, developer akan semakin andal dalam membuat aplikasi web berkualitas. Beberapa alasan wajib bagi Anda dalam mengambil dan mempelajari kelas ini dapat dilihat pada poin-poin berikut. Memudahkan developer dalam mengembangkan aplikasi web dengan memanfaatkan fitur-fitur yang ditawarkan oleh framework ataupun library.&nbsp; Meningkatkan fleksibilitas dan efisiensi penulisan styling dengan logika layaknya bahasa pemrograman menggunakan Sass dalam pengembangan aplikasi web.&nbsp; Mempelajari komponen-komponen siap pakai dan customizable yang ditawarkan oleh Bootstrap untuk meningkatkan kecepatan pengembangan aplikasi web.&nbsp; Membuat web component yang andal dengan menghilangkan beragam boilerplate menggunakan library milik Google bernama Lit.&nbsp; Mempelajari teknik penyediaan layanan back-end dan hosting menggunakan Platform as a Service (PaaS) yang dikembangkan oleh Google bernama Firebase. Target dan Sasaran Siswa Kelas ini ditujukan untuk seorang Front-End Web Developer yang ingin mengembangkan website dengan cepat, simpel, reusable, dan powerful. Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki komputer dan mengoperasikan dengan baik. Siswa diharapkan sudah memiliki pemahaman dasar dalam pembuatan website menggunakan HTML, CSS, dan JavaScript dengan baik. Siswa harus bisa belajar mandiri, berkomitmen, memiliki rasa ingin tahu yang tinggi, dan tertarik pada subjek materi. Hal ini karena sebaik apa pun materi yang disajikan, kelas ini tidak akan berguna tanpa keuletan siswa dalam belajar dan usaha. Di akhir kelas, siswa mampu menguasai konsep dan implementasi tools dalam pengembangan web yang cepat, mudah, serta powerful hingga membuat aplikasi web yang dapat diakses oleh banyak orang pada akhir kelas.",Mahir,PAID,Web,Reguler,"['65 Jam', '4,83', 'Mahir']","['131 Modul', '1.620 Siswa Terdaftar']"
570,Belajar Dasar Manajemen Proyek,"Mempelajari dasar manajemen proyek, siklus dan metodologi manajemen proyek, hingga mengejar karir manajemen proyek.","Manajemen Proyek merupakan pengetahuan, keterampilan, dan teknik yang diterapkan untuk kegiatan dalam memenuhi kebutuhan proyek. Dengan mempelajari dan memahami manajemen proyek, mulai dari menginisiasi proyek, membuat rencana proyek, hingga menutup sebuah proyek, Anda akan memiliki sebuah keahlian khusus untuk menjadi seorang manajer proyek profesional baik di sektor industri maupun di sektor lainnya. Anda akan memperoleh hal-hal yang bermanfaat, sebagai berikut. Mengoordinasikan pekerjaan lintas fungsi. Memusatkan rencana, detail, file, dan umpan balik proyek. Membagikan pembaruan status kepada semua pemangku kepentingan Meningkatkan kolaborasi tim. Membantu mengontrol proyek dari awal hingga akhir agar berjalan sesuai rencana. Target dan Sasaran Siswa Kelas ini ditujukan untuk individu yang ingin melangkah menjadi seorang manajer proyek dengan mempelajari manajemen proyek. Kelas dapat diikuti oleh semua kalangan baik IT maupun non-IT sehingga tidak wajib memiliki pengetahuan manajemen proyek sebelumnya. Kelas ini didesain untuk pemula sehingga tidak ada prasyarat dalam pemahaman pemrograman sebelumnya. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa dapat menguasai dasar manajemen proyek untuk mengelola sebuah proyek maupun sebuah organisasi.",Dasar,PAID,Windows,Picodiploma,"['11 Jam', '4,87', 'Dasar']","['38 Modul', '16.351 Siswa Terdaftar']"
580,Belajar Pemrograman Fungsional dengan Haskell,"Perdalam kemampuan pemrograman fungsional dengan Haskell melalui teknik list comprehension, pattern matching, hingga higher order functions.","Pemrograman fungsional merupakan paradigma yang memandang komputasi sebagai evaluasi dari fungsi matematis serta menghindari perubahan state dan data yang bersifat mutable. Haskell menjadi opsi yang menarik untuk belajar paradigma pemrograman fungsional berkat sifatnya yang pure function, lazy evaluation, dan static type. Banyak perusahaan ternama telah menggunakan bahasa pemrograman Haskell untuk berbagai proyek, termasuk Google untuk proyek Ganeti , Facebook untuk proyek lex-pass , hingga Microsoft untuk proyek Bond .&nbsp; Pemrograman fungsional adalah salah satu paradigma pemrograman yang telah ada sejak awal sejarah komputasi dan telah mengalami kebangkitan dalam beberapa dekade terakhir. Banyak bahasa pemrograman modern mulai mengadopsi fitur dari pemrograman fungsional sehingga memahami konsep dasarnya membuat Anda lebih siap menghadapi evolusi bahasa dan teknologi pemrograman di masa depan. Haskell sering digunakan untuk penelitian matematika, statistik, serta abstraksi data sehingga relevan untuk bidang big data dan data science. Program Haskell ditulis berbasiskan fungsi matematika sehingga orang umum, matematikawan, atau data scientist akan familier dengannya. Haskell telah digunakan oleh banyak perusahaan ternama seperti Google, Facebook, hingga Microsoft untuk berbagai proyek. Target dan Sasaran Siswa Kelas ini ditujukan bagi pemula yang ingin menguasai paradigma pemrograman fungsional melalui bahasa Haskell yang mengacu pada kurikulum STEI ITB. Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik. Kelas ini didesain untuk pemula yang memiliki kemampuan untuk menyelesaikan soal matematika dasar dan membuat program dalam bahasa Haskell. Lulus dari kelas akan mempermudah pembelajaran. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Setelah mengikuti kelas, siswa diharapkan mampu memecahkan masalah menggunakan paradigma fungsional melalui bahasa pemrograman Haskell.",Pemula,PAID,"Data,Web",Picodiploma,"['20 Jam', '4,91', 'Pemula']","['65 Modul', '509 Siswa Terdaftar']"
590,Belajar Penerapan Data Science,"Pelajari tools, teknik, dan penerapan data science melalui berbagai studi kasus yang umum dijumpai di industri.","Maraknya penggunaan data pada berbagai bidang mendorong tingginya kebutuhan praktisi data khususnya Data Scientist. Selain itu, hal ini juga mendorong perkembangan tools dan teknik dalam data science yang sangat tinggi. Maka dari itu, kelas ini merupakan jawaban bagi Anda yang ingin memahami tools dan teknik dalam data science melalui berbagai studi kasus yang umum dijumpai di industri sebagai bekal untuk menjadi Data Scientist profesional.&nbsp; Perkembangan data mendorong tingginya kebutuhan praktisi data khususnya Data Scientist di industri. Untuk menjadi seorang Data Scientist, Anda perlu memahami berbagai tools dan teknik dalam keilmuan data science. Kelas ini mengajarkan Anda penerapan data science untuk menyelesaikan permasalahan bisnis. Pada kelas ini, Anda akan mengerjakan proyek data science end-to-end. Kelas ini menyediakan berbagai studi kasus untuk memberikan Anda gambaran proses pengerjaan proyek data science di industri. Target dan Sasaran Siswa Kelas ini ditujukan bagi individu yang ingin memahami proses pengerjaan proyek data science sesuai standar industri. Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik.&nbsp; Kelas ini didesain untuk siswa yang sudah memiliki pengetahuan dasar tentang bahasa pemrograman Python, SQL, serta machine learning.&nbsp; Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.&nbsp; Di akhir kelas, siswa mampu membangun proyek data science sesuai dengan tahapan pengembangan proyek data science berdasarkan studi kasus yang dijumpai di industri.",Mahir,PAID,"Data,Machine Learning",Picodiploma,"['40 Jam', '4,84', 'Mahir']","['72 Modul', '493 Siswa Terdaftar']"
600,Belajar Dasar Structured Query Language (SQL),Pelajari berbagai konsep dasar structured query language (SQL) mulai dari pengenalan data dan basis data hingga berlatih basic query.,"Data science dan big data di Indonesia adalah salah satu ilmu yang diklaim sangat diminati. Dewasa ini, banyak perusahaan membutuhkan seorang yang memiliki kemampuan dalam menganalisis data, memiliki rasa keingintahuan yang besar, dan mampu menerjemahkan data menjadi informasi yang menguntungkan. Mempelajari bahasa SQL merupakan langkah awal yang tepat sebelum terjun dalam big data dan menjadi salah satu syarat agar dapat menjadi seorang Data Scientist yang handal. Menjadi seorang data analyst, data scientist, business analyst, ataupun business intelligent, harus memiliki fondasi SQL yang kuat. Bahasa SQL kian digandrungi karena sangat aplikatif di dunia pemrosesan data. Belum banyak yang mampu mengolah data menjadi sebuah informasi. Anda akan mampu mengakses dan mengubah basis data, menjalankan query dan mengambil data yang dibutuhkan, memperbarui atau menyisipkan data dalam basis data, serta menghapus sebuah data dalam basis data. Profesi data scientist makin dicari oleh industri saat ini. Target dan Sasaran Siswa&nbsp; Kelas ini ditujukan untuk individu yang ingin melangkah menjadi seorang data analyst atau data scientist dengan mempelajari bahasa Structured Query Language (SQL).&nbsp; Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan mampu mengoperasikan komputer dengan baik.&nbsp; Kelas ini didesain untuk pemula sehingga tidak ada prasyarat dalam pemahaman pemrograman sebelumnya.&nbsp; Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa dapat menguasai berbagai query dasar yang sering digunakan dalam mengelola data menggunakan bahasa structured query language (SQL).",Dasar,PAID,Data,Picodiploma,"['11 Jam', '4,87', 'Dasar']","['44 Modul', '44.588 Siswa Terdaftar']"
605,Memulai Pemrograman dengan Haskell,"Belajar pemrograman Haskell yang merupakan bahasa fungsional murni dan didesain untuk pembelajaran, riset, dan aplikasi industri.","Haskell merupakan bahasa pemrograman modern yang menggunakan pendekatan fungsional. Haskell telah digunakan di berbagai bidang industri, mulai dari aerospace (kedirgantaraan), pertahanan, keuangan, startup (perusahaan rintisan), perangkat keras, hingga manufaktur. Banyak perusahaan ternama telah menggunakan bahasa pemrograman Haskell untuk berbagai proyek, termasuk Google untuk proyek Ganeti , Facebook untuk proyek lex-pass , hingga Microsoft untuk proyek Bond . Bahasa pemrograman Haskell dirancang untuk tujuan umum sehingga bisa diimplementasikan untuk bidang industri apa pun. Developer bisa membuat banyak hal menggunakan Haskell, seperti CLI application, web application, parser dan compiler, hingga system administration script. Haskell sering digunakan untuk penelitian matematika, statistik, serta abstraksi data sehingga relevan untuk bidang big data dan data science. Program Haskell ditulis berbasiskan fungsi matematika sehingga orang umum, matematikawan, atau data scientist akan familier dengannya. Haskell telah digunakan oleh banyak perusahaan ternama seperti Google, Facebook, hingga Microsoft untuk berbagai proyek. Target dan Sasaran Siswa Kelas ini ditujukan bagi pemula yang ingin mulai belajar bahasa pemrograman Haskell dengan mengacu pada kurikulum STEI ITB. Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik. Kelas ini didesain untuk pemula yang telah memahami dasar-dasar komputer, dasar-dasar pemrograman, dan dasar-dasar matematika. Lulus dari kelas akan mempermudah pembelajaran. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa mampu membuat program menggunakan bahasa pemrograman Haskell dalam bentuk Haskell script dengan mengimplementasikan semua hal yang telah dipelajari, seperti operator, ekspresi, variabel, tipe data, struktur data, hingga fungsi.",Dasar,PAID,"Data,Web",Picodiploma,"['20 Jam', '4,87', 'Dasar']","['61 Modul', '7.366 Siswa Terdaftar']"
610,Menjadi Node.js Application Developer,Pelajari core module Node.js secara mendalam agar mampu membangun aplikasi untuk berbagai tujuan dengan menggunakan JavaScript.,"Node.js merupakan teknologi yang mampu membuat JavaScript berjalan di luar browser. Dengan begitu, popularitas JavaScript kian melejit. Sudah banyak perusahaan besar yang mengandalkan Node.js dalam membangun produk digital. Node.js sendiri memiliki API yang sangat luas sehingga menguasainya adalah hal yang menantang. Di kelas ini, Anda akan belajar banyak inti dari Node.js untuk membangun berbagai macam aplikasi hingga mengantarkan Anda untuk menjadi Node.js Application Developer yang andal. Node.js merupakan teknologi yang sudah banyak digunakan oleh industri seperti Netflix, PayPal, Uber, Atlassian, dan NASA. Memperdalam penguasaan API inti Node.js berdasarkan kompetensi yang ditetapkan oleh sertifikasi resmi OpenJS Node.js Application Developer. Kelas ini dapat Anda ikuti untuk mempersiapkan diri dalam mengikuti ujian sertifikasi OpenJS Node.js Application Developer. Node.js tidak membutuhkan spesifikasi perangkat yang tinggi untuk dipelajari. Banyak komunitas developer JavaScript dan Node.js baik di Indonesia maupun luar negeri. Target dan Sasaran Siswa Kelas ini ditujukan untuk developer dengan basis kemampuan JavaScript yang ingin mengenal dan memperdalam Node.js agar dapat membuat aplikasi untuk berbagai tujuan. Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik. Kelas dapat diikuti oleh siswa yang sudah memiliki dasar kemampuan bahasa pemrograman JavaScript. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Setelah lulus dari kelas ini, siswa mampu membuat aplikasi dengan berbagai tujuan yang memanfaatkan teknologi inti dari Node.js sesuai dengan domain dan kompetensi yang ada di sertifikasi OpenJS Node.js Application Developer.","Kompetensi Sertifikasi,Menengah",PAID,Web,Reguler,"['57 Jam', '4,80', 'Menengah - Kompetensi Sertifikasi']","['155 Modul', '646 Siswa Terdaftar']"
615,Belajar Dasar Data Science,Pelajari dasar data science mulai dari pengenalan data hingga membuat portofolio untuk mengantarkan Anda menjadi seorang data scientist.,"Perkembangan teknologi yang masif berbanding lurus dengan maraknya data yang diperoleh oleh setiap perusahaan. Agar tetap dapat bersaing, banyak perusahaan menggunakan data science untuk mengolah data hingga menjadi informasi yang dibutuhkan. Namun, eksistensi seorang data scientist saat ini masih minim sehigga menjadikan profesi tersebut banyak dicari di Indonesia. Maka dari itu, kelas ini akan merupakan langkah awal untuk Anda menjadi seorang data scientist andal serta menjawab kebutuhan industri. &nbsp; Kelas ini akan menjadi fondasi dasar untuk Anda dalam memahami bidang data science. Kurangnya praktisi data scientist di Indonesia yang menjadikan profesi tersebut banyak dicari serta memiliki tawaran gaji tinggi. Data science banyak digunakan di berbagai sektor, seperti e-commerce, manufaktur, transportasi online, dan masih banyak lagi. Terdapat studi kasus yang dapat Anda kerjakan untuk memperkuat pemahaman Anda terhadap materi dan menjadikannya sebagai portofolio. Mengetahui peluang data scientist yang menjadi kebutuhan industri. Target dan Sasaran Siswa Kelas ini ditujukan untuk individu yang ingin melangkah menjadi seorang data scientist dengan mempelajari konsep dasar data science. Kelas ini dapat diikuti oleh berbagai kalangan siswa yang melek IT sehingga wajib memiliki dan mampu mengoperasikan komputer dengan baik. Kelas ini didesain untuk pemula sehingga tidak ada prasyarat dalam pemahaman pemrograman sebelumnya.&nbsp; Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Setelah mengikuti kelas, siswa diharapkan mampu mengenal, memahami, dan menelaah dasar-dasar data science dengan baik. &nbsp;",Dasar,PAID,"Data,Machine Learning",Picodiploma,"['11 Jam', '4,83', 'Dasar']","['50 Modul', '27.052 Siswa Terdaftar']"
