tutorial_id,course_id,tutorial_title
5594,52,Google Kubernetes Engine
5595,52,Cloud Debugger
5596,52,Prasyarat Kemampuan
5597,52,Cloud Datastore
5598,52,Latihan Membuat Budget Alerts
5599,52,Cloud CDN
5600,52,Practice Exam 1
5601,52,Latihan Deploy Fullstack App Menggunakan Cloud Run
5602,52,Lab - Add Persistent Disk to VM
5603,52,Pengantar ke Deploy dan Implementasi Solusi Cloud
5604,52,Proyek Aplikasi Profil
5605,52,Virtual Private Cloud
5606,52,Quiz: Cloud Compute Solutions
5607,52,Ujian Akhir
5608,52,Pengantar ke Layanan Data di Google Cloud
5609,52,Resource Hierarchy
5610,52,Rangkuman Pengenalan Google Cloud
5611,52,Free Tier dan Free Trial
5612,52,Rangkuman Manajemen Identitas dan Akses
5613,52,Lab - Deploy Hello World App with GKE
5614,52,Cloud Trace
5615,52,Prasyarat Tools
5616,52,Firestore
5617,53,Pengantar App Store dan Apple Developer Program
5618,53,Table View
5619,53,Kuis Multitasking
5620,53,DispatchGroup
5621,53,Pengenalan Database
5622,53,Place Holder
5623,53,Life Cycle
5624,53,Berkomunikasi dengan API
5625,53,Actionable Notification
5626,53,Rangkuman Testing
5627,53,Mobile User Experience (UX)
5628,53,Latihan Membagikan File atau Data
5629,53,Forum Diskusi
5630,53,User Interface Element
5631,53,View Container
5632,53,Test Plans
5633,53,Latihan Track Location
5634,53,Rangkuman Dasar Pengembangan Aplikasi iOS
5635,53,Services dan Capabilities
5636,53,Mobile User Interface (UI)
5637,53,Ujian Akhir
5638,53,Reachability
5639,53,Managed Object Context
5640,53,Pengantar Concurrency
5641,53,Rangkuman SwiftUI
5642,53,Latihan Berinteraksi dengan API Melalui HTTP GET
5643,53,Software dan Tool
5644,53,Navigation
5645,53,Kuis Bekerja dengan Data
5646,53,Completion Block dan Delegation
5647,53,SQLite
5648,53,Rangkuman Multitasking
5649,53,Foreground
5650,53,Pengantar Dasar Pengembangan Aplikasi iOS
5651,53,Kuis Dasar Pengembangan Aplikasi iOS
5652,53,Dispatch Queue
5653,53,Rangkuman App Store dan Apple Developer Program
5654,53,Cara Belajar Pemrograman
5655,53,State dan Data Flow
5656,53,Data Task
5657,53,Pengantar Notification
5658,53,Thread
5659,53,Rangkuman Concurrency
5660,53,Distribution
5661,53,iOS vs Android
5662,53,URL Session
5663,53,Retrieving dan Modifying Data
5664,53,Pengantar Networking
5665,53,Latihan Berinteraksi dengan API Melalui HTTP POST
5666,53,Submission Aplikasi Bentuk Katalog
5667,53,Declarative UI
5668,53,Kuis Testing
5669,53,Operation Queue
5670,53,Core Data
5671,53,Pendahuluan Kelas
5672,53,Background
5673,53,Permission Notification
5674,53,Pengenalan iOS Developer
5675,53,Kuis Mobile App Design
5676,53,Latihan Quality of Service pada Global Queue
5677,53,User Default
5678,53,Glosarium
5679,53,Preview dalam Xcode
5680,53,Latihan Download Task
5681,53,Grand Central Dispatch (GCD)
5682,53,Mengenal Format XML
5683,53,Event dan Support
5684,53,iOS Design Guidelines
5685,53,Latihan Shared Session
5686,53,Latihan Menyimpan Data dengan Core Data
5687,53,Pengantar Bekerja dengan Data
5688,53,Mengenal Format JSON
5689,53,Proyek Akhir Aplikasi Bentuk Katalog
5690,53,Human Interface Guidelines
5691,53,Kuis Notification
5692,53,Latihan Mengunduh Gambar
5693,53,Managed Object Model
5694,53,Pengantar Mobile App Design
5695,53,Background Modes
5696,53,Schedule Local Notification
5697,53,IDE Xcode
5698,53,Kuis Concurrency
5699,53,DispatchBarrier
5700,53,Latihan User Default
5701,53,Daftar Referensi
5702,53,SwiftUI Modifier
5703,53,Rangkuman Notification
5704,53,Pengantar Testing
5705,53,Serial Queue dan Concurrent Queue
5706,53,Latihan Mengelola Berkas dengan Format XML
5707,53,Pendaftaran Apple Developer Program
5708,53,SwiftUI dan UIKit
5709,53,Latihan Default Session
5710,53,Unit Testing
5711,53,Latihan Menampilkan Data API dalam Aplikasi
5712,53,Persetujuan Hak Cipta
5713,53,Colour Theory
5714,53,Kuis SwiftUI
5715,53,Hal-Hal yang Harus Diperhatikan Terkait GCD
5716,53,Core Data Stack
5717,53,Pengantar SwiftUI
5718,53,Async Await
5719,53,Background Execution Sequence
5720,53,Latihan Notification
5721,53,View dan Kontrol
5722,53,Kuis Networking
5723,53,DispatchWorkItem
5724,53,Cache
5725,53,Rangkuman kelas
5726,53,Latihan SwiftUI
5727,53,Latihan WebSocket Task
5728,53,User Notification Center
5729,53,Rangkuman Bekerja dengan Data
5730,53,Synchronous dan Asynchronous
5731,53,Sharing File/Data
5732,53,Mekanisme Belajar
5733,53,SwiftUI Component
5734,53,Latihan Ephemeral Session
5735,53,UI/Interface Testing
5736,53,Latihan Audio Player
5737,53,Rangkuman Mobile App Design
5738,53,Rangkuman Networking
5739,53,Typography
5740,53,Kuis App Store dan Apple Developer Program
5741,53,Mengenal SwiftUI Lebih Dalam
5742,53,Persistent Container
5743,53,Pengantar Multitasking
5744,53,Latihan Async Await
5745,54,Cara Belajar Pemrograman
5746,54,Membuat Akun Apple ID
5747,54,SwiftUI
5748,54,Kuis Declarative UI
5749,54,View dan Kontrol
5750,54,Anatomi iPhone dan iPad
5751,54,Latihan Navigation Bar dan Tab Bar
5752,54,Rangkuman Table View
5753,54,Pengantar View dan Kontrol
5754,54,Proyek Akhir Aplikasi iOS Sederhana
5755,54,Latihan Menyusun Tampilan dengan Auto Layout
5756,54,Kuis IDE XCode
5757,54,Asset Management
5758,54,Latihan Dynamic Table View
5759,54,Latihan Ujian
5760,54,Instalasi Xcode
5761,54,Pengantar Table View
5762,54,Kuis Human Interface Guidelines
5763,54,View Hierarchy
5764,54,Cara Aplikasi Bekerja
5765,54,Pengantar Declarative UI
5766,54,Rangkuman Kelas
5767,54,Model View Controller (MVC)
5768,54,Mekanisme Belajar
5769,54,Pengantar Navigation
5770,54,Rangkuman View dan Kontrol
5771,54,Menjalankan Aplikasi
5772,54,Pengantar Human Interface Guidelines
5773,54,Auto Layout
5774,54,Debugging
5775,54,Pengantar IDE Xcode
5776,54,Tabel
5777,54,Langkah-Langkah Membuat Aplikasi
5778,54,Root View Controller
5779,54,Kuis Table View
5780,54,IBOutlet dan IBAction
5781,54,Forum Diskusi
5782,54,Persetujuan Hak Cipta
5783,54,Storyboard
5784,54,Rangkuman Human Interface Guidelines
5785,54,Mencari Bantuan saat Anda Mengalami Stuck
5786,54,Design Principles dan Interface Essential
5787,54,Container View
5788,54,Rangkuman Pengenalan iOS Developer
5789,54,Mengenali Xcode Environment
5790,54,Table View
5791,54,Glosarium
5792,54,Tools untuk Mengembangkan iOS
5793,54,Navigation Controller
5794,54,Kuis View dan Kontrol
5795,54,Latihan IBOutlet dan IBAction
5796,54,Pengantar Pengenalan iOS Developer
5797,54,Segue
5798,54,Rangkuman Declarative UI
5799,54,Apple Developer Documentation
5800,54,Komponen Human Interface Guidelines
5801,54,Navigation Bar dan Tab Bar
5802,54,Kuis Pengenalan iOS Developer
5803,54,Membuat Project Baru di Xcode
5804,54,Delegate Table View
5805,54,Daftar Referensi
5806,54,Buat Aplikasi iOS dengan Windows atau Linux
5807,54,Tab Bar Controller
5808,54,Kuis Navigation
5809,54,Lifecycle Aplikasi iOS
5810,54,Pengenalan Swift
5811,54,Latihan Segue
5812,54,Rangkuman Navigation
5813,54,Menyalin Repository
5814,54,Ujian Akhir
5815,54,Alert View dan Action Sheet
5816,54,Rangkuman IDE Xcode
5817,54,Menjelajahi Project Xcode
5818,54,Latihan Static Table View
5819,55,Knowledge Check : Object Oriented Programming (OOP) (Deprecated)
5820,55,Dependency
5821,55,Ujian Akhir (Deprecated)
5822,55,Contoh Kasus LSP
5823,55,Encapsulation
5824,55,Knowledge Check: OOP
5825,55,Single Responsibility Principle (SRP)
5826,55,Daftar Referensi
5827,55,Studi Kasus S.O.L.I.D
5828,55,Ujian Akhir
5829,55,Generalization dan Specialization
5830,55,Interface Segregation Principle (ISP)
5831,55,Abstraction
5832,55,Knowledge Check: Relasi pada OOP
5833,55,Contoh Kasus SRP
5834,55,Pengenalan Kelas
5835,55,Rangkuman: OOP
5836,55,Persetujuan Hak Cipta
5837,55,Realization atau Implementation
5838,55,Contoh Kasus ISP
5839,55,Polymorphism
5840,55,Knowledge Check: Software Design
5841,55,Open/Close Principle (OCP)
5842,55,Pengenalan OOP
5843,55,Rangkuman: Relasi pada OOP
5844,55,Mekanisme Belajar
5845,55,Pengenalan Software Design
5846,55,Dependency Inversion Principle (DIP)
5847,55,Pengenalan Relasi pada OOP
5848,55,Knowledge Check: S.O.L.I.D
5849,55,Contoh Kasus OCP
5850,55,Empat Pilar dalam OOP
5851,55,Rangkuman: Software Design
5852,55,Forum Diskusi
5853,55,Software Design Principle
5854,55,Contoh Kasus DIP
5855,55,"Association, Aggregation, dan Composition"
5856,55,Rangkuman Kelas
5857,55,Liskov Substitution Principle (LSP)
5858,55,Inheritance
5859,55,Rangkuman: S.O.L.I.D
5860,55,Pengenalan S.O.L.I.D
5861,55,Glosarium
5862,56,Dictionary
5863,56,Pengenalan Object-Oriented Programming
5864,56,Operator Penugasan
5865,56,Pengenalan Closure
5866,56,Mekanisme Belajar
5867,56,Integer
5868,56,Iterating over Enumeration Cases
5869,56,Pengenalan Operator
5870,56,Parameter dan Return dalam Function
5871,56,Latihan OOP: Program Member Dicoding
5872,56,Playground
5873,56,Latihan String dan Character: Program Bermain Kata
5874,56,Latihan Ujian
5875,56,Boolean
5876,56,Pernyataan Control Transfer
5877,56,Initialization
5878,56,String Literal
5879,56,Auto Closure
5880,56,Latihan Collection Type: Program Resep Makanan
5881,56,Structure dan Class
5882,56,Operator Jarak
5883,56,Closure Expression
5884,56,Forum Diskusi
5885,56,Floating-Point Number
5886,56,Associated Value
5887,56,Operator Aritmatika
5888,56,Label Argumen dan Nama Parameter dalam Function
5889,56,Pengenalan Memory
5890,56,Pengenalan Swift Dasar
5891,56,Pengenalan Collection Type
5892,56,Cara Belajar Pemrograman
5893,56,Tuple
5894,56,Early Exit dengan Guard
5895,56,Deinitialization
5896,56,Empty String dan Character
5897,56,Latihan Closure: Program Motor Listrik
5898,56,Type Safety dan Type Inference
5899,56,Pengenalan Control Flow
5900,56,Properties
5901,56,Operator Misc
5902,56,Trailing Closure
5903,56,Glosarium
5904,56,Raw Value
5905,56,Operator Perbandingan
5906,56,Tipe Data dalam Function
5907,56,Automatic Reference Counting (ARC)
5908,56,Constant dan Variable
5909,56,Array
5910,56,Optional
5911,56,Latihan Control Flow: Program Penghitung Nilai
5912,56,Protocol
5913,56,Persetujuan Hak Cipta
5914,56,String Operator
5915,56,Pengenalan Enumeration
5916,56,Numeric Literals
5917,56,Perulangan For-In
5918,56,Method
5919,56,Operator Nil-Coalescing
5920,56,Mempertahankan Nilai dalam Closure
5921,56,IDE Online
5922,56,Set
5923,56,Recursive Enumerations
5924,56,Operator Logika
5925,56,Function Bersarang
5926,56,Memory Safety
5927,56,Comment
5928,56,Error Handling
5929,56,Pengenalan Function
5930,56,Extension
5931,56,Apa itu Swift
5932,56,String Function
5933,56,Sintaksis Enumeration
5934,56,Numeric Type Conversion
5935,56,Perulangan While
5936,56,Subscript
5937,56,Latihan Operator: Program Menghitung Balok
5938,56,Closures Are Reference Types
5939,56,Daftar Referensi
5940,56,Performing Set Operations
5941,56,Latihan Enumeration: Program Menu Makanan
5942,56,Operator Bitwise
5943,56,Latihan Function: Program Daftar Buah
5944,56,Ujian Akhir
5945,56,Semicolon
5946,56,Mencocokkan Nilai Enumeration dengan Pernyataan Switch
5947,56,Latihan Swift Dasar: Program Data Diri
5948,56,Mendefinisikan dan Memanggil Function
5949,56,Generic
5950,56,Environment
5951,56,Unicode
5952,56,Type Aliases
5953,56,Pernyataan Kondisional
5954,56,Inheritance
5955,56,Pengenalan String dan Character
5956,56,Escaping Closure
5957,57,Penggunaan Asset dalam Modularization
5958,57,Latihan Clean Architecture
5959,57,Rangkuman Modularization
5960,57,Service Locator
5961,57,Tool untuk Continuous Integration
5962,57,SwiftLint: Instalasi dan Implementasi
5963,57,Studi kasus: Refactor Aplikasi Utama
5964,57,RxSwift: Subject
5965,57,[Place Holder]
5966,57,Latihan Combine
5967,57,Latihan Mendeteksi Segitiga Sama Kaki
5968,57,Code Convention: Gaya/Style
5969,57,Latihan Mengunggah Modul ke GitHub Melalui Carthage
5970,57,Library Reactive di iOS
5971,57,Latihan Membuat Framework dengan Cocoapods
5972,57,Rangkuman Architecture Pattern
5973,57,Workflow TDD
5974,57,Pengantar Architecture Pattern
5975,57,Latihan Menambahkan Localization
5976,57,Submission Capstone Project
5977,57,Kuis Test Driven Development
5978,57,Cleanse
5979,57,Factory Method Pattern
5980,57,Cara Belajar Pemrograman
5981,57,Combine: Konsep Dasar
5982,57,Latihan Mengakses Gambar di Modularization
5983,57,Latihan Pengujian pada Clean Architecture
5984,57,Kuis Clean Code
5985,57,Studi Kasus: Menganalisis Penggunaan Dependency Injection
5986,57,Alur Continuous Integration
5987,57,SwiftLint: Konfigurasi Aturan/Rule
5988,57,[PlaceHolder]
5989,57,RxSwift: Continuations dengan Flatmap
5990,57,Observer Pattern
5991,57,Rangkuman Reactive Programming
5992,57,Latihan Mendeteksi Segitiga Sembarang
5993,57,Code Convention: Spasi/Horizontal Whitespace
5994,57,Latihan Mengunggah Modul ke GitHub Melalui Swift Package Manager
5995,57,RxSwift
5996,57,Komunikasi Antar Framework
5997,57,Latihan Membuat Aplikasi Segitiga dengan TDD
5998,57,Pengantar Clean Code
5999,57,Modularization dan Clean Architecture
6000,57,Pengenalan Reactive Programming
6001,57,Kuis Continuous Integration
6002,57,Cleanse: Konsep Dasar
6003,57,Pengantar Modularization
6004,57,Dependency Injection Pattern
6005,57,Glosarium
6006,57,Combine: Schedulers dan Thread Handling Operator
6007,57,Persetujuan Hak Cipta
6008,57,Kuis Design Pattern
6009,57,Perbedaan Dependency Injection dengan Dependency Inversion
6010,57,Latihan Membangun Continuous Integration dengan Codemagic
6011,57,Pengantar Design Pattern
6012,57,Latihan RxSwift
6013,57,Rangkuman Dependency Injection
6014,57,Studi Kasus: Mengganti Callback dengan Combine
6015,57,Latihan Menemukan Fitur Tak Terduga
6016,57,Code Convention: Organisasi Kode
6017,57,Studi Kasus: Mengimplementasikan Modularization
6018,57,RxSwift: Konsep Dasar
6019,57,Combine: Cancellable
6020,57,Style Guideline
6021,57,Latihan Mengimplementasikan Clean Architecture dalam Modularization
6022,57,Data Stream
6023,57,Kuis Modularization
6024,57,Cleanse: Contoh Penerapan
6025,57,Pendekatan untuk Membuat Modularization
6026,57,Daftar Referensi
6027,57,Pengenalan Kelas
6028,57,Latihan Menambahkan Font Khusus
6029,57,Studi Kasus: Starter Project
6030,57,Kuis Architecture Pattern
6031,57,Swinject
6032,57,Latihan Menghubungkan Project dengan GitHub
6033,57,Submission Akhir Capstone Project
6034,57,Clean Architecture
6035,57,Rangkuman Test Driven Development
6036,57,Pengantar Dependency Injection
6037,57,[Place Holder
6038,57,Linter
6039,57,Studi Kasus: Membuat Modul Core
6040,57,RxSwift: Multi-Threading dengan Schedulers
6041,57,Perbedaan RxSwift dengan Combine
6042,57,Combine: Subject
6043,57,Latihan Memvalidasi Masukan
6044,57,Code Convention
6045,57,Mempublish Modul ke Git Repository
6046,57,Transformasi Data
6047,57,Ujian Akhir
6048,57,"Perbedaan Swinject, Cleanse, dan Manual Injection"
6049,57,Kapan Kita Harus Menggunakan Modularization
6050,57,Facade Pattern
6051,57,Rangkuman Clean Code
6052,57,Pengantar Test Driven Development (TDD)
6053,57,Persyaratan Kelas
6054,57,Latihan Mengakses Font di Modularization
6055,57,Studi Kasus: Mengganti URLSession dengan Alamofire
6056,57,Kuis Reactive Programming
6057,57,Swinject: Konsep Dasar
6058,57,Latihan Menghubungkan Project ke Codemagic
6059,57,Singleton Pattern
6060,57,Mekanisme Belajar
6061,57,Studi Kasus: Mengganti Callback dengan RxSwift
6062,57,VIPER
6063,57,Rangkuman Continuous Integration
6064,57,Manual Dependency Injection
6065,57,Pengantar Continuous Integration
6066,57,Metode Instalasi Library
6067,57,Studi Kasus: Membuat Modul Category
6068,57,RxSwift: Disposable
6069,57,Latihan Navigasi Antar Modul
6070,57,Combine: Continuations dengan Flatmap
6071,57,Latihan Mendeteksi Segitiga Sama Sisi
6072,57,Code Convention: Penamaan
6073,57,Latihan Mengunggah Modul ke GitHub Melalui Podfile
6074,57,Rangkuman Kelas
6075,57,Perbandingan Framework dengan Static Library
6076,57,Adapter Pattern
6077,57,Rangkuman Design Pattern
6078,57,Materi yang Dipelajari
6079,57,Studi Kasus: Menambahkan Locale Database
6080,57,Kuis Dependency Injection
6081,57,Swinject: Fitur-Fitur yang Dimiliki
6082,57,Latihan Menjalankan Codemagic
6083,57,Builder Pattern
6084,57,Forum Diskusi
6085,57,Combine Framework
6086,58,[Story] Belajar Mempermudah Pekerjaan dengan AI
6087,58,Kuis Pengantar Machine Learning
6088,58,Daftar Referensi
6089,58,Infrastruktur Data di Industri
6090,58,Model Maintenance
6091,58,[Story] Hidup Semakin Mudah dengan Bantuan Mesin
6092,58,Rangkuman Data untuk AI
6093,58,Prasyarat Kemampuan
6094,58,Rangkuman Berkenalan dengan Artificial Intelligence (AI)
6095,58,Pengenalan Deep Learning
6096,58,Penerapan AI dalam Dunia Nyata
6097,58,Machine Learning di Industri
6098,58,Rangkuman Deep Learning untuk Semua Orang
6099,58,Kuis Data untuk AI
6100,58,Prasyarat Tools
6101,58,Kuis Berkenalan dengan Artificial Intelligence (AI)
6102,58,Mengenal Artificial Neural Network
6103,58,Pengenalan AI
6104,58,Batasan Machine Learning
6105,58,Kuis Deep Learning untuk Semua Orang
6106,58,Pengenalan Machine Learning
6107,58,Mekanisme Belajar
6108,58,Pengenalan Data
6109,58,Gambaran Penerapan Deep Learning di Industri
6110,58,Taksonomi AI
6111,58,[Story] Machine Learning: Harapan menjadi kenyataan
6112,58,Forum Diskusi
6113,58,Rangkuman Kelas
6114,58,Tipe-Tipe Machine Learning
6115,58,Kriteria Data untuk AI
6116,58,Latihan Membuat Model Deep Learning
6117,58,AI Workflow
6118,58,Rangkuman Pengantar Machine Learning
6119,58,Glosarium
6120,58,Ujian Akhir
6121,58,Machine Learning Workflow
6122,58,Proses di Balik Deep Learning
6123,58,[Story] Apa yang Diperlukan untuk Membuat AI?
6124,58,Persetujuan Hak Cipta
6125,59,[Story] Semakin Tahu Semakin Penasaran
6126,59,[Story] Akhirnya Bisa Publish!
6127,59,Collaborative Filtering
6128,59,Pengenalan TensorFlow Serving
6129,59,Penanganan Overfitting dalam Klasifikasi Gambar
6130,59,Text Preprocessing
6131,59,Arsitektur Deep Learning
6132,59,Algoritma RNN (Recurrent Neural Network)
6133,59,Tahapan Klasifikasi Gambar
6134,59,Forum Diskusi
6135,59,Pemisahan Data (Data Splitting)
6136,59,Pendahuluan Natural Language Processing (NLP) dengan Tensorflow
6137,59,Kuis The Game Changer: Generative AI
6138,59,Pengenalan Deployment
6139,59,[Story] Ekstraksi Fitur!
6140,59,Pendahuluan Deep Learning
6141,59,[Story] Datezone = Reinforcement Learning?
6142,59,Rangkuman Berkenalan dengan Time Series
6143,59,Membuat dan Melatih Model untuk Klasifikasi Banyak Kelas
6144,59,Penerapan Generative AI
6145,59,Pengenalan Reinforcement Learning
6146,59,Kuis Pengenalan Deep Learning
6147,59,Q-Learning
6148,59,Pendahuluan Klasifikasi Gambar
6149,59,Pengenalan TensorBoard
6150,59,Pengenalan TensorFlow dan Keras untuk Deep Learning
6151,59,Rangkuman Konversi Model Machine Learning
6152,59,Content Based Filtering
6153,59,Latihan: Deploy Model ML Menggunakan TensorFlow Serving
6154,59,Pengenalan Transfer Learning
6155,59,"[Story] Meramal Masa Depan, Bagaimana Caranya?"
6156,59,[Story] Menghemat Waktu dengan Rekomendasi Akurat
6157,59,Studi Kasus Implementasi Klasifikasi Teks pada NLP: Sentimen Analisis Review APK Play Store
6158,59,Pengumpulan Data
6159,59,Glossarium
6160,59,Pra-pemrosesan Data Gambar
6161,59,Pengantar Deep Learning
6162,59,Proyek Klasifikasi Gambar
6163,59,Pengenalan TensorFlow.js
6164,59,Ekstraksi Fitur
6165,59,"[Story] Hi, Neural Network!"
6166,59,Rangkuman Reinforcement Learning
6167,59,Memonitor Model
6168,59,Kuis Berkenalan dengan Time Series
6169,59,Plot Loss dan Akurasi dari Trained Model
6170,59,Image Generation
6171,59,Komponen-komponen Utama RL
6172,59,Penggunaan Batch Loading
6173,59,Policies and Value Functions
6174,59,"[Story] Dari Daun Tomat ke Teknologi, Kok Bisa?"
6175,59,Pra-pemrosesan Data untuk Model
6176,59,Kuis Konversi Model Machine Learning
6177,59,Latihan Membangun Sistem Rekomendasi
6178,59,Pengenalan Convolutional Neural Network
6179,59,Beberapa Model untuk Transfer Learning
6180,59,Pengenalan Time Series
6181,59,Federated Learning
6182,59,Rangkuman Natural Language Processing (NLP) dengan Tensorflow
6183,59,Proyek Pertama : Membuat Model NLP dengan TensorFlow
6184,59,Daftar Referensi
6185,59,Pembuatan Model Klasifikasi Gambar dengan CNN
6186,59,"[Story] Komputer Memahami Bahasa Manusia, Kok Bisa?"
6187,59,Proyek Analisis Sentimen
6188,59,Latihan: Deploy Model ML Menggunakan TensorFlow.js
6189,59,Latihan Ekstraksi Fitur pada Teks
6190,59,Dasar-Dasar Neural Network
6191,59,Kuis Reinforcement Learning
6192,59,Memperbarui Model yang Telah Di-deploy
6193,59,Rangkuman Sistem Rekomendasi
6194,59,Mencegah Overfitting dengan Dropout dan Batch Normalization
6195,59,Text Generation
6196,59,[Story] Bukan Sembarang Kue Lapis
6197,59,Rangkuman Membuat dan Melatih Neural Network dengan TensorFlow dan Keras
6198,59,Exploration vs Exploitation pada Markov Decision Processes (MDPs)
6199,59,Pengenalan Klasifikasi Gambar
6200,59,Kuis Natural Language Processing (NLP) dengan TensorFlow
6201,59,Menggunakan Model untuk Melakukan Prediksi
6202,59,[Story] Akhir yang Menjadi Awal dari Perjalanan Panjang
6203,59,Proyek Kedua : Membuat Model Machine Learning dengan Data Time Series
6204,59,Pengenalan Recurrent Neural Network
6205,59,Latihan Klasifikasi Gambar
6206,59,Machine Learning pada Time Series
6207,59,Data Pipelines dengan TensorFlow Data Services
6208,59,Pendahuluan Sistem Rekomendasi
6209,59,Format Penyimpanan Model
6210,59,Compile dan Fit Model
6211,59,Pengenalan Natural Language Processing
6212,59,Ujian Akhir
6213,59,Pengenalan TensorFlow Lite
6214,59,Binary vs Multiclass vs Multilabel Classification pada Text
6215,59,[Story] Awal Bertemu dengan Deep Learning
6216,59,"[Story] Optimalkan Aksesibilitas, Emangnya Bisa?"
6217,59,Proyek Akhir : Image Classification Model Deployment
6218,59,Kuis Sistem Rekomendasi
6219,59,Optimasi Pelatihan Menggunakan Callbacks
6220,59,Multimodal Model
6221,59,Metode Markov Decision Process
6222,59,Kuis Membuat dan Melatih Neural Network dengan TensorFlow dan Keras
6223,59,Persetujuan Hak Cipta
6224,59,Contoh Sederhana Markov Decision Process
6225,59,Dasar-Dasar Convolutional Neural Networks (CNNs)
6226,59,Metrik Evaluasi untuk Time Series
6227,59,Model Sekuensial dengan Beberapa Layer
6228,59,Pengenalan Generative AI
6229,59,Pendahuluan Reinforcement Learning
6230,59,[Story] Ooh Ini Toh yang Namanya Deep Learning!
6231,59,Rangkuman Klasifikasi Gambar
6232,59,Tipe-Tipe Time Series
6233,59,Export Data ke Training Pipelines
6234,59,"[Story] TensorFlow, Si Penyelamat ML Engineer"
6235,59,Pengenalan Sistem Rekomendasi
6236,59,Pengenalan Arsitektur Deep Learning yang Populer
6237,59,Evaluasi Model
6238,59,[Story] Siap-Siap!
6239,59,Latihan: Deploy Model ML Menggunakan TensorFlow Lite
6240,59,"[Story] Hai, Perkenalkan Ini RNN!"
6241,59,[Story] Tak Kenal Maka Kenalan!
6242,59,Mekanisme Belajar
6243,59,Rangkuman Kelas
6244,59,Menggunakan Dataset dari TensorFlow
6245,59,Rangkuman The Game Changer: Generative AI
6246,59,Pendahuluan Konversi Model Machine Learning
6247,59,Latihan Pra-pemrosesan Teks
6248,59,Pendahuluan Kelas
6249,59,Latihan Implementasi Reinforcement Learning
6250,59,"[Story] Nice to Meet You, Klasifikasi Gambar"
6251,59,Latihan: Time Series 101
6252,59,Membuat Model untuk Klasifikasi Dua Kelas
6253,59,Discriminative AI vs Generative AI
6254,59,[Story] Time to Play!
6255,59,Rangkuman Pengenalan Deep Learning
6256,59,Kuis Klasifikasi Gambar
6257,59,Data Preprocessing untuk Time Series
6258,59,Mempublikasi Model Anda ke TF-Hub
6259,60,Grid Search
6260,60,"[Story] Membuat Tujuan, Mengejar Impian!"
6261,60,Kuis Supervised Learning - Regresi
6262,60,Latihan SKLearn Logistic Regression
6263,60,Strategi Hyperparameter Tuning
6264,60,Data Collecting
6265,60,Random Forest
6266,60,Komponen Utama dalam Machine Learning
6267,60,SMOTE (Synthetic Minority Over-Sampling Technique)
6268,60,Contoh Algoritma Regresi - Support Vector Regression (SVR)
6269,60,Jenis-Jenis Machine Learning
6270,60,Rangkuman Overfitting dan Underfitting
6271,60,Adjustment dan Re-learning
6272,60,Konsep Dasar Klasifikasi
6273,60,[Story] Andai Aku Bisa
6274,60,Latihan SKLearn SVR
6275,60,Tantangan dalam Machine Learning
6276,60,Data Storage/Warehouse
6277,60,Penyebab Overfitting dan Underfitting
6278,60,Pengenalan TensorFlow
6279,60,Deployment dan Monitoring
6280,60,Evaluasi Model Clustering
6281,60,Latihan SKLearn PCA
6282,60,Rangkuman Kelas
6283,60,Prasyarat Kemampuan
6284,60,Pengantar Supervised Learning - Regresi
6285,60,Teknik Pemilihan Fitur (Feature Selection)
6286,60,Latihan: Mengumpulkan Data dari Sumber Terbuka
6287,60,[Story] Jalan-Jalan di Hari Weekend. Cakeep
6288,60,Konsep Dasar Clustering
6289,60,Random Search
6290,60,Mekanisme Belajar
6291,60,Naive Bayes
6292,60,Latihan: Data Cleaning dan Transformation
6293,60,Latihan: Studi Kasus Feature Engineering
6294,60,Tantangan: Keluarkan Pendapat Anda!
6295,60,Contoh Algoritma Regresi - Neural Network Regression
6296,60,Pendahuluan Klasifikasi
6297,60,Kuis Overfitting dan Underfitting
6298,60,Proyek Akhir : Klasifikasi Gambar
6299,60,Jenis-Jenis Klasifikasi
6300,60,Pendahuluan Feature Engineering
6301,60,Merumuskan Masalah dalam Machine Learning
6302,60,Datasets
6303,60,Metode Deteksi Overfitting dan Underfitting
6304,60,Keras Library
6305,60,"[Story] Dimulai dari Nol ya, Dek."
6306,60,[Story] Diskon adalah Kecintaannya Kita Semua
6307,60,Pendahuluan Support Vector Machine
6308,60,Ujian Akhir
6309,60,Prasyarat Tools
6310,60,"[Story] Semakin Tahu, Semakin Merasa Bodoh"
6311,60,Pendahuluan Neural Network
6312,60,Latihan: Data Loading
6313,60,Hierarchical Clustering (HC)
6314,60,K-Means Clustering
6315,60,Bayesian Optimization
6316,60,Forum Diskusi
6317,60,Evaluasi Model Klasifikasi
6318,60,Data Loading
6319,60,Rangkuman Teknik Feature Engineering
6320,60,"Rangkuman Hi, Machine Learning!"
6321,60,Evaluasi Model Regresi
6322,60,Pendahuluan Regresi dalam Konteks Machine Learning
6323,60,Pengantar Hyperparameter Tuning
6324,60,Pendahuluan Clustering
6325,60,Pengenalan Algoritma Klasifikasi
6326,60,Persetujuan Hak Cipta
6327,60,Binning Numerik ke Kategorikal
6328,60,Pendahuluan Machine Learning Workflow
6329,60,Jenis-Jenis Regression
6330,60,Evaluasi Model setelah Hyperparameter Tuning
6331,60,Teknik Mengatasi Overfitting dan Underfitting
6332,60,Latihan Membuat Model Klasifikasi Gambar
6333,60,Rangkuman Machine Learning Workflow
